total_spend,CustomerID,customer_value
774.9,15414.0,low_value
773.99,16043.0,low_value
773.03,15075.0,low_value
772.9,13375.0,low_value
772.84,16759.0,low_value
771.91,12965.0,low_value
771.85,17409.0,low_value
771.17,14662.0,low_value
769.61,12628.0,low_value
769.29,16480.0,low_value
769.2,18228.0,low_value
768.24,13356.0,low_value
768.08,17516.0,low_value
766.84,13109.0,low_value
765.86,14976.0,low_value
765.62,14550.0,low_value
765.55,14672.0,low_value
765.34,17695.0,low_value
765.32,14885.0,low_value
765.19,12434.0,low_value
764.34,15239.0,low_value
763.64,17268.0,low_value
763.28,17466.0,low_value
761.83,18136.0,low_value
761.74,15599.0,low_value
761.38,16205.0,low_value
761.33,14412.0,low_value
760.59,15066.0,low_value
759.17,17425.0,low_value
758.92,16036.0,low_value
758.29,15568.0,low_value
757.46,17461.0,low_value
757.44,16470.0,low_value
756.64,14883.0,low_value
754.64,18104.0,low_value
752.6,13730.0,low_value
749.78,17146.0,low_value
749.1,14923.0,low_value
748.94,17411.0,low_value
748.87,15074.0,low_value
748.5,15656.0,low_value
747.76,15831.0,low_value
747.22,17114.0,low_value
747.031,15618.0,low_value
746.92,15533.0,low_value
746.83,16261.0,low_value
746.36,14050.0,low_value
745.06,14790.0,low_value
744.9,16770.0,low_value
743.53,13354.0,low_value
742.93,12374.0,low_value
741.26,13753.0,low_value
740.95,13900.0,low_value
740.79,17974.0,low_value
740.78,15252.0,low_value
740.4,13329.0,low_value
739.5,16924.0,low_value
739.2,12603.0,low_value
738.96,14756.0,low_value
738.6,12976.0,low_value
737.81,17979.0,low_value
734.94,18156.0,low_value
734.57,17034.0,low_value
734.13,16146.0,low_value
733.89,12465.0,low_value
733.44,17692.0,low_value
732.63,16256.0,low_value
732.16,17812.0,low_value
732.07,13575.0,low_value
731.9,16099.0,low_value
731.5,16491.0,low_value
730.86,14778.0,low_value
730.4,18035.0,low_value
729.27,13077.0,low_value
728.56,13950.0,low_value
728.16,17666.0,low_value
727.27,13236.0,low_value
725.64,14055.0,low_value
725.07,12723.0,low_value
724.76,15636.0,low_value
724.04,12468.0,low_value
724.0,13736.0,low_value
723.38,12475.0,low_value
722.74,15561.0,low_value
722.61,15584.0,low_value
721.96,17521.0,low_value
721.95,14869.0,low_value
721.94,15272.0,low_value
721.32,13370.0,low_value
720.52,18062.0,low_value
719.81,16023.0,low_value
719.78,14179.0,low_value
718.08,14725.0,low_value
717.45,17884.0,low_value
716.57,15274.0,low_value
716.35,12535.0,low_value
716.0,17029.0,low_value
715.5,18133.0,low_value
714.96,15330.0,low_value
714.42,15757.0,low_value
712.88,13169.0,low_value
712.8,13147.0,low_value
712.78,17761.0,low_value
712.5,13416.0,low_value
712.29,17642.0,low_value
712.24,15855.0,low_value
711.86,13705.0,low_value
711.79,17179.0,low_value
711.41,13249.0,low_value
710.29,17472.0,low_value
709.71,14127.0,low_value
709.38,16136.0,low_value
708.37,12427.0,low_value
707.72,12781.0,low_value
707.09,12453.0,low_value
707.04,16364.0,low_value
706.7,17526.0,low_value
706.19,14880.0,low_value
705.12,16882.0,low_value
704.25,17934.0,low_value
703.77,16140.0,low_value
703.47,12883.0,low_value
703.37,18082.0,low_value
703.36,15103.0,low_value
702.79,16730.0,low_value
702.25,15574.0,low_value
702.0,16997.0,low_value
701.33,14867.0,low_value
700.86,17321.0,low_value
700.63,17734.0,low_value
699.08,15800.0,low_value
698.58,13258.0,low_value
697.9,17796.0,low_value
697.79,15053.0,low_value
697.04,13596.0,low_value
696.41,17397.0,low_value
694.15,12413.0,low_value
694.05,12925.0,low_value
693.32,13601.0,low_value
692.22,17198.0,low_value
692.19,17733.0,low_value
691.73,13838.0,low_value
690.54,16015.0,low_value
689.95,18085.0,low_value
689.9,13023.0,low_value
689.13,18196.0,low_value
689.1,17502.0,low_value
688.86,13799.0,low_value
688.6,14111.0,low_value
688.04,14201.0,low_value
686.67,16309.0,low_value
686.05,12658.0,low_value
685.93,14009.0,low_value
684.97,14959.0,low_value
684.42,16122.0,low_value
684.41,16495.0,low_value
683.9,12942.0,low_value
683.17,14222.0,low_value
683.13,12838.0,low_value
682.91,15582.0,low_value
682.41,13548.0,low_value
681.91,18135.0,low_value
681.19,16212.0,low_value
681.08,12410.0,low_value
680.99,12478.0,low_value
680.83,13238.0,low_value
680.3,15304.0,low_value
680.28,15181.0,low_value
680.18,13524.0,low_value
680.02,16872.0,low_value
679.83,16642.0,low_value
679.44,14788.0,low_value
678.01,13607.0,low_value
677.69,15669.0,low_value
676.99,13040.0,low_value
676.2,16377.0,low_value
675.8,15626.0,low_value
675.3,13325.0,low_value
675.27,16418.0,low_value
674.7,13355.0,low_value
674.69,16449.0,low_value
674.68,13464.0,low_value
674.52,17749.0,low_value
674.45,13951.0,low_value
673.26,14504.0,low_value
673.1,18121.0,low_value
672.44,13623.0,low_value
671.96,14628.0,low_value
671.77,17883.0,low_value
671.69,12638.0,low_value
669.57,15951.0,low_value
669.11,17299.0,low_value
668.61,14643.0,low_value
668.58,12418.0,low_value
668.36,16383.0,low_value
668.14,15031.0,low_value
668.11,18022.0,low_value
667.65,16268.0,low_value
666.94,14356.0,low_value
666.7,15400.0,low_value
666.33,13741.0,low_value
665.86,17777.0,low_value
665.78,17105.0,low_value
665.59,15038.0,low_value
664.85,16056.0,low_value
664.54,13963.0,low_value
664.26,16208.0,low_value
664.03,15700.0,low_value
663.81,14720.0,low_value
663.65,13240.0,low_value
663.63,17423.0,low_value
663.5,14198.0,low_value
662.94,17462.0,low_value
662.59,14451.0,low_value
660.0,14603.0,low_value
659.68,13028.0,low_value
659.46,15492.0,low_value
659.44,13518.0,low_value
659.41,13759.0,low_value
658.88,16357.0,low_value
658.64,14150.0,low_value
658.26,17874.0,low_value
657.9,16696.0,low_value
657.8,14818.0,low_value
657.3,17459.0,low_value
657.25,12616.0,low_value
657.23,15677.0,low_value
656.68,13049.0,low_value
656.63,16708.0,low_value
656.44,15197.0,low_value
656.25,16127.0,low_value
655.75,14894.0,low_value
654.92,16774.0,low_value
654.6,14651.0,low_value
653.38,17398.0,low_value
653.35,18151.0,low_value
653.13,16014.0,low_value
652.82,14044.0,low_value
652.8,14548.0,low_value
652.74,17523.0,low_value
652.07,16362.0,low_value
650.51,16734.0,low_value
650.43,16469.0,low_value
650.43,15571.0,low_value
650.41,16969.0,low_value
649.5,15098.0,low_value
648.83,15205.0,low_value
648.69,13430.0,low_value
648.41,16573.0,low_value
647.74,13564.0,low_value
647.4,15643.0,low_value
646.92,17373.0,low_value
646.68,12589.0,low_value
646.3,15651.0,low_value
645.96,17545.0,low_value
645.65,14855.0,low_value
644.65,14829.0,low_value
644.3,17312.0,low_value
644.24,16157.0,low_value
643.63,14126.0,low_value
643.59,12612.0,low_value
642.81,16431.0,low_value
642.8,14020.0,low_value
642.77,13034.0,low_value
642.17,17779.0,low_value
642.02,17046.0,low_value
641.55,16554.0,low_value
641.13,12624.0,low_value
640.83,13417.0,low_value
640.76,13318.0,low_value
640.5,12631.0,low_value
639.89,15919.0,low_value
639.02,17515.0,low_value
638.77,16444.0,low_value
638.06,18160.0,low_value
638.05,14754.0,low_value
637.89,14664.0,low_value
637.5,14128.0,low_value
636.51,14481.0,low_value
636.14,15829.0,low_value
635.76,15384.0,low_value
635.68,15773.0,low_value
635.41,16139.0,low_value
635.1,15100.0,low_value
635.04,15297.0,low_value
634.95,17985.0,low_value
633.71,14000.0,low_value
633.66,15045.0,low_value
632.97,13892.0,low_value
632.4,14220.0,low_value
632.04,14301.0,low_value
632.0,13822.0,low_value
631.9,14021.0,low_value
631.57,15244.0,low_value
630.84,17990.0,low_value
629.69,17994.0,low_value
629.31,13046.0,low_value
628.78,13525.0,low_value
628.38,14687.0,low_value
628.28,16022.0,low_value
627.15,13388.0,low_value
627.13,15028.0,low_value
626.99,13546.0,low_value
626.77,15402.0,low_value
626.65,14036.0,low_value
626.38,18218.0,low_value
626.07,14382.0,low_value
623.93,16750.0,low_value
623.75,16718.0,low_value
623.4,13368.0,low_value
623.16,15258.0,low_value
622.88,17499.0,low_value
622.85,15182.0,low_value
622.75,17867.0,low_value
621.75,18217.0,low_value
621.68,16915.0,low_value
621.66,17640.0,low_value
621.23,13402.0,low_value
620.4,16141.0,low_value
620.13,12667.0,low_value
620.04,14529.0,low_value
618.63,13493.0,low_value
618.59,16613.0,low_value
618.27,12596.0,low_value
618.09,13301.0,low_value
617.99,14593.0,low_value
617.93,13496.0,low_value
617.05,14377.0,low_value
616.79,16442.0,low_value
616.65,13925.0,low_value
616.26,16311.0,low_value
615.99,15215.0,low_value
615.39,16005.0,low_value
614.77,13145.0,low_value
614.01,16566.0,low_value
613.95,13914.0,low_value
612.43,15073.0,low_value
612.08,18149.0,low_value
612.06,15232.0,low_value
612.01,15645.0,low_value
611.88,16109.0,low_value
611.09,14152.0,low_value
610.59,13731.0,low_value
610.52,12673.0,low_value
610.01,15795.0,low_value
609.95,13357.0,low_value
609.85,14636.0,low_value
609.19,15275.0,low_value
608.79,13933.0,low_value
608.65,15147.0,low_value
608.1,12719.0,low_value
607.71,14342.0,low_value
607.45,15573.0,low_value
606.28,12933.0,low_value
606.13,14710.0,low_value
605.84,13539.0,low_value
605.8,17849.0,low_value
605.63,13888.0,low_value
605.58,17507.0,low_value
605.12,13233.0,low_value
605.06,13558.0,low_value
604.75,14675.0,low_value
604.64,17664.0,low_value
604.51,12944.0,low_value
603.75,16732.0,low_value
603.71,12649.0,low_value
603.71,12556.0,low_value
603.69,16134.0,low_value
603.42,12707.0,low_value
603.37,17259.0,low_value
602.97,15322.0,low_value
602.51,15366.0,low_value
602.27,16306.0,low_value
602.09,17890.0,low_value
601.98,12654.0,low_value
601.56,14609.0,low_value
600.52,18183.0,low_value
600.39,12420.0,low_value
600.07,18211.0,low_value
600.07,13243.0,low_value
599.97,12872.0,low_value
599.9,15648.0,low_value
599.9,14905.0,low_value
599.68,12521.0,low_value
599.0,14965.0,low_value
598.83,17420.0,low_value
598.76,14467.0,low_value
598.73,15720.0,low_value
598.57,13311.0,low_value
598.2,16298.0,low_value
598.2,13959.0,low_value
597.5,17864.0,low_value
597.48,16788.0,low_value
597.09,14645.0,low_value
596.85,15381.0,low_value
596.1,18246.0,low_value
595.4,12577.0,low_value
594.97,16654.0,low_value
594.9,16763.0,low_value
594.16,14108.0,low_value
594.0,15442.0,low_value
594.0,12917.0,low_value
593.75,16535.0,low_value
593.61,17119.0,low_value
592.88,16116.0,low_value
591.75,13811.0,low_value
590.93,13276.0,low_value
590.34,14133.0,low_value
590.0,13452.0,low_value
590.0,13270.0,low_value
589.7,14882.0,low_value
589.44,18123.0,low_value
589.15,16723.0,low_value
589.15,16203.0,low_value
588.13,15624.0,low_value
587.15,17351.0,low_value
586.79,12513.0,low_value
585.79,17360.0,low_value
585.0,15222.0,low_value
584.5,16384.0,low_value
584.32,16072.0,low_value
584.07,14023.0,low_value
584.06,13557.0,low_value
583.75,15762.0,low_value
582.9,16838.0,low_value
582.9,15969.0,low_value
582.73,12426.0,low_value
582.6,13427.0,low_value
582.59,17970.0,low_value
582.47,18232.0,low_value
582.1,12695.0,low_value
582.05,14692.0,low_value
581.83,15768.0,low_value
580.05,18095.0,low_value
579.77,16906.0,low_value
579.0,17142.0,low_value
578.94,13292.0,low_value
578.66,13314.0,low_value
578.45,14284.0,low_value
576.3,14410.0,low_value
576.26,16916.0,low_value
575.63,15550.0,low_value
575.41,16345.0,low_value
575.4,13487.0,low_value
574.84,14167.0,low_value
574.42,12784.0,low_value
574.26,14323.0,low_value
574.02,15303.0,low_value
574.0,14176.0,low_value
572.81,15415.0,low_value
572.56,13379.0,low_value
572.451,13405.0,low_value
572.2,12816.0,low_value
571.2,17616.0,low_value
570.96,15821.0,low_value
570.46,14592.0,low_value
570.4,17540.0,low_value
570.13,16667.0,low_value
569.56,12601.0,low_value
567.36,13321.0,low_value
566.58,18150.0,low_value
566.16,12384.0,low_value
565.58,17014.0,low_value
563.15,14753.0,low_value
562.9,17265.0,low_value
562.41,12414.0,low_value
561.57,13946.0,low_value
560.47,13044.0,low_value
559.97,14273.0,low_value
559.87,16275.0,low_value
559.7,14400.0,low_value
559.51,18043.0,low_value
559.12,12866.0,low_value
558.96,17503.0,low_value
558.32,13800.0,low_value
557.62,13260.0,low_value
557.57,15339.0,low_value
557.3,17955.0,low_value
556.95,17295.0,low_value
556.75,13939.0,low_value
555.89,16385.0,low_value
555.04,13816.0,low_value
554.65,14805.0,low_value
554.46,14177.0,low_value
554.38,14891.0,low_value
554.22,14338.0,low_value
553.36,15068.0,low_value
552.57,12879.0,low_value
552.0,12363.0,low_value
551.54,15315.0,low_value
551.04,17674.0,low_value
550.8,17291.0,low_value
550.06,17235.0,low_value
549.84,12390.0,low_value
549.07,16340.0,low_value
548.94,16031.0,low_value
547.7,15830.0,low_value
547.07,16811.0,low_value
547.06,17637.0,low_value
546.81,17520.0,low_value
546.43,12743.0,low_value
546.04,17806.0,low_value
545.48,12793.0,low_value
545.0,12987.0,low_value
544.3,16475.0,low_value
544.18,13617.0,low_value
544.08,13390.0,low_value
543.05,16927.0,low_value
542.77,16211.0,low_value
542.73,13278.0,low_value
542.03,16230.0,low_value
541.53,17447.0,low_value
541.46,17557.0,low_value
541.1,17897.0,low_value
540.98,14997.0,low_value
540.45,13874.0,low_value
539.02,16536.0,low_value
539.0,13812.0,low_value
538.81,14496.0,low_value
538.73,15452.0,low_value
538.59,14618.0,low_value
538.46,15539.0,low_value
537.83,16278.0,low_value
537.74,17345.0,low_value
537.71,14474.0,low_value
537.48,14539.0,low_value
537.06,16206.0,low_value
537.0,15043.0,low_value
536.99,16804.0,low_value
536.21,12559.0,low_value
535.97,13894.0,low_value
535.34,16142.0,low_value
535.32,12988.0,low_value
534.85,13000.0,low_value
534.57,13385.0,low_value
534.47,17062.0,low_value
534.24,17443.0,low_value
534.24,13434.0,low_value
532.96,15756.0,low_value
532.94,15825.0,low_value
531.35,16706.0,low_value
530.18,14265.0,low_value
530.15,18159.0,low_value
530.08,16933.0,low_value
529.73,14002.0,low_value
529.62,14463.0,low_value
529.41,16185.0,low_value
528.33,17631.0,low_value
527.05,17623.0,low_value
526.67,18252.0,low_value
525.78,17888.0,low_value
525.24,17290.0,low_value
524.52,15891.0,low_value
524.14,13721.0,low_value
523.11,17329.0,low_value
523.0,18017.0,low_value
522.91,17712.0,low_value
522.38,14871.0,low_value
520.8,15149.0,low_value
519.68,14873.0,low_value
519.61,12571.0,low_value
519.44,13643.0,low_value
518.42,16650.0,low_value
518.28,15030.0,low_value
517.55,16135.0,low_value
517.53,17454.0,low_value
517.36,18205.0,low_value
514.85,12811.0,low_value
514.15,15246.0,low_value
513.2,17513.0,low_value
512.31,17805.0,low_value
512.12,17429.0,low_value
512.02,14034.0,low_value
511.88,15467.0,low_value
511.36,12582.0,low_value
511.35,14851.0,low_value
511.32,15655.0,low_value
511.12,16561.0,low_value
510.54,16325.0,low_value
509.58,12904.0,low_value
509.01,12436.0,low_value
508.8,17391.0,low_value
508.8,15417.0,low_value
508.58,14317.0,low_value
508.46,17958.0,low_value
507.84,17415.0,low_value
507.66,14158.0,low_value
507.29,14820.0,low_value
507.08,15721.0,low_value
507.05,16960.0,low_value
506.8,13885.0,low_value
506.51,17480.0,low_value
506.19,16614.0,low_value
505.18,14014.0,low_value
504.5,15469.0,low_value
504.2,12863.0,low_value
503.76,12991.0,low_value
503.6,17630.0,low_value
502.09,15006.0,low_value
501.56,13865.0,low_value
501.12,13247.0,low_value
500.42,16616.0,low_value
500.0,15389.0,low_value
499.68,14958.0,low_value
499.42,14077.0,low_value
499.32,15193.0,low_value
498.95,14681.0,low_value
498.74,15142.0,low_value
498.42,17298.0,low_value
497.61,16820.0,low_value
497.56,17495.0,low_value
497.43,16368.0,low_value
496.84,16892.0,low_value
496.44,15300.0,low_value
496.38,17053.0,low_value
495.77,17374.0,low_value
495.36,15882.0,low_value
494.73,16602.0,low_value
494.64,15448.0,low_value
494.44,16352.0,low_value
494.25,17333.0,low_value
494.08,12763.0,low_value
493.67,16955.0,low_value
492.84,13176.0,low_value
492.65,14270.0,low_value
492.36,15507.0,low_value
492.2,16488.0,low_value
491.86,13732.0,low_value
490.86,14236.0,low_value
490.52,15000.0,low_value
490.22,14416.0,low_value
489.6,18074.0,low_value
488.2,17361.0,low_value
488.03,13984.0,low_value
487.99,14396.0,low_value
487.75,15165.0,low_value
487.51,16643.0,low_value
487.35,15081.0,low_value
486.82,13675.0,low_value
486.72,17453.0,low_value
486.22,13153.0,low_value
486.1,12639.0,low_value
485.88,17658.0,low_value
485.24,15287.0,low_value
485.19,13116.0,low_value
484.82,16999.0,low_value
484.38,16504.0,low_value
484.36,12809.0,low_value
483.86,14130.0,low_value
483.8,13531.0,low_value
483.65,12808.0,low_value
483.26,17555.0,low_value
483.25,14450.0,low_value
482.47,16603.0,low_value
482.01,16693.0,low_value
481.75,18216.0,low_value
481.35,16863.0,low_value
480.92,16518.0,low_value
479.35,16812.0,low_value
478.78,16008.0,low_value
477.91,12644.0,low_value
477.3,12479.0,low_value
476.96,15091.0,low_value
476.58,15344.0,low_value
476.49,12447.0,low_value
475.28,15780.0,low_value
473.81,15349.0,low_value
473.65,15557.0,low_value
473.14,16859.0,low_value
473.03,16374.0,low_value
473.02,14013.0,low_value
472.12,17950.0,low_value
471.7,17964.0,low_value
471.57,13043.0,low_value
471.51,16885.0,low_value
470.76,15963.0,low_value
469.48,15471.0,low_value
469.0,15026.0,low_value
468.95,13005.0,low_value
468.77,14896.0,low_value
468.4,14147.0,low_value
468.26,14335.0,low_value
467.66,14029.0,low_value
467.04,13579.0,low_value
465.68,13248.0,low_value
465.55,15036.0,low_value
465.32,17140.0,low_value
464.57,13928.0,low_value
463.95,16586.0,low_value
463.8,14967.0,low_value
463.75,15109.0,low_value
463.66,12787.0,low_value
463.46,17418.0,low_value
463.38,14489.0,low_value
463.05,14853.0,low_value
462.95,12945.0,low_value
462.66,14331.0,low_value
461.19,14470.0,low_value
460.89,12391.0,low_value
460.64,16824.0,low_value
460.59,16805.0,low_value
460.4,12491.0,low_value
459.9,15535.0,low_value
459.83,13092.0,low_value
459.4,12355.0,low_value
459.24,16589.0,low_value
458.92,17880.0,low_value
458.04,16768.0,low_value
457.91,17392.0,low_value
457.81,15092.0,low_value
457.72,15121.0,low_value
457.47,14497.0,low_value
457.34,13398.0,low_value
456.9,12564.0,low_value
456.58,15589.0,low_value
456.26,15018.0,low_value
455.88,12999.0,low_value
455.67,15754.0,low_value
455.42,12375.0,low_value
455.3,15585.0,low_value
455.25,16529.0,low_value
454.9,15223.0,low_value
454.33,16038.0,low_value
454.24,13485.0,low_value
454.11,15475.0,low_value
454.01,17564.0,low_value
453.01,12729.0,low_value
453.0,18071.0,low_value
452.89,14184.0,low_value
452.85,12591.0,low_value
452.82,13506.0,low_value
452.63,17460.0,low_value
452.24,12970.0,low_value
451.75,18158.0,low_value
451.44,16574.0,low_value
450.84,14173.0,low_value
449.73,17040.0,low_value
449.52,13489.0,low_value
449.45,12448.0,low_value
449.12,15739.0,low_value
448.65,18176.0,low_value
447.68,14780.0,low_value
447.22,15456.0,low_value
446.94,15368.0,low_value
446.87,15889.0,low_value
446.18,17370.0,low_value
444.68,18006.0,low_value
444.46,16898.0,low_value
443.6,14638.0,low_value
443.05,16404.0,low_value
443.0,18222.0,low_value
442.85,14093.0,low_value
441.6,16163.0,low_value
440.78,15877.0,low_value
440.2,17579.0,low_value
440.0,18233.0,low_value
440.0,15524.0,low_value
440.0,14022.0,low_value
439.66,16025.0,low_value
439.43,16968.0,low_value
439.03,13358.0,low_value
438.49,14513.0,low_value
438.46,15468.0,low_value
438.24,15881.0,low_value
437.96,14272.0,low_value
437.82,12552.0,low_value
437.7,16034.0,low_value
437.6,12592.0,low_value
437.23,15553.0,low_value
436.18,16084.0,low_value
436.06,15551.0,low_value
435.02,16948.0,low_value
432.2,16236.0,low_value
432.0,16881.0,low_value
431.82,13338.0,low_value
431.26,13359.0,low_value
430.94,15976.0,low_value
430.9,13066.0,low_value
430.7,18106.0,low_value
430.5,13245.0,low_value
430.48,12795.0,low_value
430.15,12827.0,low_value
429.87,14998.0,low_value
429.84,16884.0,low_value
429.84,15450.0,low_value
429.6,15230.0,low_value
428.89,15957.0,low_value
428.89,13602.0,low_value
428.68,16324.0,low_value
428.57,12452.0,low_value
428.18,17869.0,low_value
427.93,15360.0,low_value
427.8,12725.0,low_value
427.6,12740.0,low_value
427.07,15994.0,low_value
426.81,13171.0,low_value
426.79,17223.0,low_value
426.63,15930.0,low_value
426.61,15406.0,low_value
425.32,15639.0,low_value
425.19,16780.0,low_value
425.14,15646.0,low_value
425.0,17134.0,low_value
423.89,17371.0,low_value
423.72,13140.0,low_value
423.36,16119.0,low_value
423.04,15012.0,low_value
422.88,18034.0,low_value
422.7,17525.0,low_value
422.58,18240.0,low_value
422.13,16233.0,low_value
421.52,17232.0,low_value
420.5,14757.0,low_value
420.3,15206.0,low_value
419.58,14124.0,low_value
418.92,15361.0,low_value
418.83,15967.0,low_value
418.1,12593.0,low_value
417.95,17701.0,low_value
417.87,15433.0,low_value
417.73,16629.0,low_value
417.6,16737.0,low_value
417.54,13473.0,low_value
417.38,12833.0,low_value
417.23,18001.0,low_value
417.06,16816.0,low_value
416.9,13889.0,low_value
416.86,15935.0,low_value
416.79,12493.0,low_value
416.64,16957.0,low_value
415.82,15803.0,low_value
415.82,14139.0,low_value
415.7,12580.0,low_value
415.25,15725.0,low_value
414.88,16795.0,low_value
414.76,12993.0,low_value
414.7,13166.0,low_value
414.04,17483.0,low_value
413.85,14288.0,low_value
413.75,17052.0,low_value
413.59,13974.0,low_value
413.46,16834.0,low_value
412.58,12802.0,low_value
412.05,13827.0,low_value
412.01,15523.0,low_value
411.7,16272.0,low_value
411.6,17913.0,low_value
411.53,14670.0,low_value
411.41,15186.0,low_value
410.72,12579.0,low_value
410.48,15099.0,low_value
409.98,15695.0,low_value
409.9,12930.0,low_value
409.7,12403.0,low_value
409.57,14348.0,low_value
409.5,12990.0,low_value
409.4,15225.0,low_value
409.1,16243.0,low_value
408.9,16018.0,low_value
408.8,15269.0,low_value
408.57,16399.0,low_value
408.36,17931.0,low_value
407.5,16010.0,low_value
406.76,15184.0,low_value
406.53,15127.0,low_value
406.48,16947.0,low_value
406.08,14616.0,low_value
405.71,16204.0,low_value
405.62,18036.0,low_value
405.38,12922.0,low_value
404.66,17379.0,low_value
404.58,15938.0,low_value
404.4,16319.0,low_value
403.7,12498.0,low_value
403.3,17431.0,low_value
401.9,12386.0,low_value
401.4,15158.0,low_value
400.86,16500.0,low_value
400.681,16198.0,low_value
400.54,12792.0,low_value
400.43,14157.0,low_value
399.99,13615.0,low_value
399.21,15809.0,low_value
399.19,18154.0,low_value
398.84,15522.0,low_value
398.7,17830.0,low_value
398.27,12508.0,low_value
397.76,14431.0,low_value
397.29,17926.0,low_value
397.12,12824.0,low_value
396.97,13594.0,low_value
396.92,13673.0,low_value
396.87,17486.0,low_value
396.48,15883.0,low_value
396.33,18067.0,low_value
395.8,16354.0,low_value
394.7,18164.0,low_value
394.38,16207.0,low_value
394.14,15386.0,low_value
393.74,15264.0,low_value
393.49,17226.0,low_value
393.33,14600.0,low_value
393.28,14620.0,low_value
391.98,15837.0,low_value
391.76,15342.0,low_value
391.52,16917.0,low_value
390.66,13255.0,low_value
390.07,17614.0,low_value
389.86,14910.0,low_value
389.84,17936.0,low_value
389.64,14752.0,low_value
389.44,16250.0,low_value
389.28,13352.0,low_value
389.27,15847.0,low_value
389.01,12690.0,low_value
388.79,17595.0,low_value
388.58,15592.0,low_value
388.52,13899.0,low_value
388.33,17035.0,low_value
388.28,16776.0,low_value
388.25,14538.0,low_value
388.14,17357.0,low_value
387.68,17817.0,low_value
387.31,17508.0,low_value
386.53,14114.0,low_value
386.15,14779.0,low_value
385.87,14420.0,low_value
385.64,13821.0,low_value
385.1,17711.0,low_value
384.8,13833.0,low_value
384.52,17250.0,low_value
384.4,17189.0,low_value
384.08,17205.0,low_value
384.06,16982.0,low_value
383.95,12733.0,low_value
383.7,12515.0,low_value
383.68,15440.0,low_value
383.34,15424.0,low_value
383.34,14460.0,low_value
383.03,12832.0,low_value
382.98,13817.0,low_value
382.8,18181.0,low_value
382.14,13657.0,low_value
382.06,17999.0,low_value
381.7,13873.0,low_value
381.32,15090.0,low_value
381.2,16441.0,low_value
380.64,12871.0,low_value
380.57,15048.0,low_value
380.55,16930.0,low_value
380.5,17138.0,low_value
380.47,12890.0,low_value
380.39,16769.0,low_value
380.35,17031.0,low_value
380.02,14731.0,low_value
379.95,17239.0,low_value
379.83,14594.0,low_value
379.73,16552.0,low_value
379.65,13656.0,low_value
379.65,13589.0,low_value
379.51,14619.0,low_value
379.45,17878.0,low_value
379.4,16484.0,low_value
379.35,15885.0,low_value
378.64,13372.0,low_value
378.59,13954.0,low_value
378.3,17438.0,low_value
378.2,17078.0,low_value
377.6,13345.0,low_value
377.2,12982.0,low_value
377.01,15025.0,low_value
376.64,17489.0,low_value
375.35,14448.0,low_value
375.13,14048.0,low_value
375.1,14079.0,low_value
375.0,16147.0,low_value
374.7,14067.0,low_value
374.57,17492.0,low_value
374.0,12873.0,low_value
373.94,13351.0,low_value
373.75,13569.0,low_value
373.24,16903.0,low_value
372.9,16239.0,low_value
372.5,17375.0,low_value
372.22,12981.0,low_value
372.09,16065.0,low_value
371.88,17765.0,low_value
371.56,15472.0,low_value
371.01,15975.0,low_value
370.8,15063.0,low_value
370.48,16343.0,low_value
369.34,16758.0,low_value
369.2,14888.0,low_value
367.93,16372.0,low_value
367.69,15345.0,low_value
366.23,17911.0,low_value
365.85,17358.0,low_value
365.76,17432.0,low_value
365.29,13300.0,low_value
365.27,16202.0,low_value
364.9,15429.0,low_value
364.8,14886.0,low_value
364.72,15949.0,low_value
364.6,12373.0,low_value
364.5,15343.0,low_value
364.22,14528.0,low_value
364.14,16909.0,low_value
363.95,12538.0,low_value
363.9,17330.0,low_value
363.88,15901.0,low_value
363.79,14171.0,low_value
363.7,16509.0,low_value
363.65,18056.0,low_value
363.65,16485.0,low_value
363.65,12915.0,low_value
363.6,15922.0,low_value
363.53,14932.0,low_value
363.4,13856.0,low_value
363.34,14427.0,low_value
362.95,16378.0,low_value
362.9,17573.0,low_value
362.06,16052.0,low_value
361.62,13844.0,low_value
361.28,13936.0,low_value
361.25,14950.0,low_value
361.22,16305.0,low_value
361.11,13291.0,low_value
360.93,15872.0,low_value
360.16,16595.0,low_value
360.01,13780.0,low_value
360.0,13298.0,low_value
358.63,15664.0,low_value
358.61,14690.0,low_value
358.56,17948.0,low_value
358.38,16823.0,low_value
358.0,13228.0,low_value
357.98,13976.0,low_value
357.95,16274.0,low_value
357.77,17025.0,low_value
357.2,18040.0,low_value
356.98,13453.0,low_value
356.85,14500.0,low_value
356.0,15247.0,low_value
355.7,12544.0,low_value
355.56,14537.0,low_value
355.53,12617.0,low_value
355.11,17742.0,low_value
354.8,13642.0,low_value
354.15,17222.0,low_value
354.09,15870.0,low_value
354.09,12845.0,low_value
353.86,17252.0,low_value
353.86,12715.0,low_value
353.65,13173.0,low_value
353.48,13210.0,low_value
353.27,14804.0,low_value
353.19,17976.0,low_value
352.7,15678.0,low_value
352.69,18112.0,low_value
351.67,15334.0,low_value
351.45,14333.0,low_value
351.3,15789.0,low_value
351.13,13923.0,low_value
351.11,15900.0,low_value
350.9,13332.0,low_value
350.75,13740.0,low_value
350.64,17835.0,low_value
350.39,17795.0,low_value
350.16,13919.0,low_value
350.06,13108.0,low_value
349.83,12532.0,low_value
349.7,13670.0,low_value
349.55,13887.0,low_value
349.1,15405.0,low_value
348.99,13927.0,low_value
