CustomerID,total_spend,visit_count,repetitiveness
14766.0,2423.07,8,repetitive
14768.0,139.5,3,repetitive
14769.0,10641.6,11,repetitive
14770.0,876.42,2,repetitive
14772.0,139.26,1,single
14775.0,1011.9,3,repetitive
14776.0,2195.58,13,repetitive
14777.0,-17.45,2,repetitive
14778.0,730.86,2,repetitive
14779.0,386.15,3,repetitive
14780.0,447.68,2,repetitive
14782.0,200.1,1,single
14784.0,289.99,2,repetitive
14785.0,77.4,2,repetitive
14788.0,679.44,2,repetitive
14789.0,197.64,1,single
14790.0,745.06,4,repetitive
14792.0,0.0,2,repetitive
14793.0,214.14,2,repetitive
14794.0,1272.11,9,repetitive
14795.0,131.45,1,single
14796.0,7839.51,27,repetitive
14798.0,173.74,3,repetitive
14799.0,157.7,1,single
14800.0,4236.34,15,repetitive
14801.0,193.14,1,single
14803.0,845.55,3,repetitive
14804.0,353.27,1,single
14805.0,554.65,4,repetitive
14806.0,193.39,1,single
14808.0,2175.37,14,repetitive
14810.0,2087.88,11,repetitive
14813.0,155.43,2,repetitive
14815.0,778.5,2,repetitive
14816.0,271.85,1,single
14817.0,1110.34,2,repetitive
14818.0,657.8,3,repetitive
14819.0,272.07,2,repetitive
14820.0,507.29,4,repetitive
14821.0,48.8,1,single
14823.0,321.43,3,repetitive
14824.0,1127.71,4,repetitive
14825.0,2226.91,12,repetitive
14828.0,2139.76,3,repetitive
14829.0,644.65,6,repetitive
14830.0,197.13,1,single
14834.0,1698.35,8,repetitive
14836.0,102.45,3,repetitive
14837.0,1641.2,5,repetitive
14840.0,62.85,1,single
14841.0,3295.76,6,repetitive
14842.0,2456.8,8,repetitive
14844.0,3189.81,4,repetitive
14847.0,309.4,1,single
14849.0,7904.28,25,repetitive
14850.0,278.15,2,repetitive
14851.0,511.35,2,repetitive
14852.0,2836.69,6,repetitive
14853.0,463.05,3,repetitive
14854.0,2749.89,8,repetitive
14855.0,645.65,2,repetitive
14856.0,1311.38,3,repetitive
14857.0,1165.65,3,repetitive
14859.0,1352.04,5,repetitive
14860.0,168.62,2,repetitive
14861.0,125.79,1,single
14862.0,841.2,2,repetitive
14863.0,266.76,1,single
14865.0,52.2,2,repetitive
14866.0,14197.45,13,repetitive
14867.0,701.33,4,repetitive
14868.0,2939.64,9,repetitive
14869.0,721.95,3,repetitive
14870.0,327.25,1,single
14871.0,522.38,4,repetitive
14873.0,519.68,1,single
14875.0,1448.72,5,repetitive
14878.0,1485.54,9,repetitive
14880.0,706.19,3,repetitive
14881.0,255.4,1,single
14882.0,589.7,2,repetitive
14883.0,756.64,6,repetitive
14885.0,765.32,1,single
14886.0,364.8,1,single
14887.0,1862.0,1,single
14888.0,369.2,1,single
14889.0,135.9,1,single
14890.0,125.65,1,single
14891.0,554.38,2,repetitive
14893.0,1237.85,2,repetitive
14894.0,655.75,1,single
14895.0,11020.26,24,repetitive
14896.0,468.77,2,repetitive
14897.0,1366.38,4,repetitive
14898.0,1228.32,8,repetitive
14901.0,1414.99,10,repetitive
14902.0,314.11,2,repetitive
14903.0,2744.48,10,repetitive
14904.0,1025.44,2,repetitive
14905.0,599.9,3,repetitive
14907.0,3478.85,10,repetitive
14908.0,277.8,1,single
14910.0,389.86,6,repetitive
14911.0,132572.62,248,repetitive
14912.0,841.52,3,repetitive
14913.0,1227.43,4,repetitive
14915.0,258.83,3,repetitive
14916.0,1264.84,5,repetitive
14918.0,1610.15,2,repetitive
14920.0,977.77,2,repetitive
14921.0,1316.07,2,repetitive
14923.0,749.1,1,single
14924.0,310.05,1,single
14929.0,223.88,1,single
14930.0,2372.86,3,repetitive
14931.0,964.68,6,repetitive
14932.0,363.53,1,single
14934.0,1888.84,3,repetitive
14935.0,1784.71,1,single
14936.0,8117.42,9,repetitive
14937.0,1617.63,4,repetitive
14944.0,5842.95,13,repetitive
14946.0,100.9,1,single
14947.0,290.82,2,repetitive
14948.0,1066.57,7,repetitive
14950.0,361.25,2,repetitive
14951.0,311.69,1,single
14952.0,7912.79,15,repetitive
14953.0,289.82,1,single
14954.0,336.17,1,single
14957.0,58.49,1,single
14958.0,499.68,3,repetitive
14959.0,684.97,5,repetitive
14960.0,221.27,2,repetitive
14961.0,7006.58,12,repetitive
14962.0,126.7,1,single
14963.0,1487.8,5,repetitive
14964.0,206.21,1,single
14965.0,599.0,2,repetitive
14966.0,191.32,1,single
14967.0,463.8,1,single
14968.0,147.59,1,single
14970.0,1592.06,4,repetitive
14971.0,1116.57,3,repetitive
14972.0,114.77,1,single
14973.0,1314.45,3,repetitive
14974.0,114.39,1,single
14975.0,279.94,1,single
14976.0,765.86,8,repetitive
14978.0,1931.42,5,repetitive
14981.0,102.12,1,single
14984.0,213.27,2,repetitive
14985.0,296.75,2,repetitive
14987.0,326.4,2,repetitive
14988.0,334.54,1,single
14995.0,233.23,2,repetitive
14997.0,540.98,4,repetitive
14998.0,429.87,2,repetitive
15000.0,490.52,1,single
15002.0,1641.76,4,repetitive
15004.0,1246.32,1,single
15005.0,6180.49,36,repetitive
15006.0,502.09,1,single
15007.0,156.91,1,single
15009.0,1261.78,3,repetitive
15010.0,308.94,1,single
15012.0,423.04,2,repetitive
15014.0,260.17,2,repetitive
15016.0,170.04,1,single
15017.0,125.58,1,single
15018.0,456.26,4,repetitive
15019.0,266.0,1,single
15021.0,1872.28,13,repetitive
15022.0,905.04,4,repetitive
15023.0,6763.16,12,repetitive
15024.0,1661.33,10,repetitive
15025.0,377.01,1,single
15026.0,469.0,3,repetitive
15027.0,1051.95,6,repetitive
15028.0,627.13,4,repetitive
15030.0,518.28,2,repetitive
15031.0,668.14,4,repetitive
15032.0,4464.1,5,repetitive
15033.0,2571.02,11,repetitive
15034.0,4277.66,11,repetitive
15035.0,252.73,1,single
15036.0,465.55,3,repetitive
15038.0,665.59,7,repetitive
15039.0,19786.44,52,repetitive
15041.0,180.35,1,single
15042.0,135.93,1,single
15043.0,537.0,1,single
15044.0,7629.38,22,repetitive
15045.0,633.66,3,repetitive
15046.0,5064.01,16,repetitive
15047.0,343.62,1,single
15048.0,380.57,5,repetitive
15049.0,121.17,1,single
15050.0,1727.17,5,repetitive
15051.0,1391.61,3,repetitive
15052.0,215.78,1,single
15053.0,697.79,3,repetitive
15054.0,302.1,2,repetitive
15057.0,1489.5,2,repetitive
15058.0,2124.99,11,repetitive
15059.0,1325.82,11,repetitive
15060.0,303.09,4,repetitive
15061.0,54228.74,52,repetitive
15062.0,987.86,4,repetitive
15063.0,370.8,1,single
15065.0,3135.98,6,repetitive
15066.0,760.59,2,repetitive
15067.0,1744.76,3,repetitive
15068.0,553.36,2,repetitive
15069.0,1109.53,1,single
15070.0,106.2,1,single
15071.0,982.07,2,repetitive
15073.0,612.43,4,repetitive
15074.0,748.87,1,single
15075.0,773.03,1,single
15076.0,880.85,1,single
15078.0,9623.35,36,repetitive
15079.0,893.66,5,repetitive
15081.0,487.35,6,repetitive
15083.0,88.2,1,single
15087.0,306.94,1,single
15088.0,1140.27,3,repetitive
15089.0,2420.84,6,repetitive
15090.0,381.32,1,single
15091.0,476.96,2,repetitive
15092.0,457.81,2,repetitive
15093.0,4410.14,9,repetitive
15095.0,1364.7,5,repetitive
15096.0,219.39,1,single
15097.0,248.08,1,single
15098.0,649.5,5,repetitive
15099.0,410.48,1,single
15100.0,635.1,6,repetitive
15101.0,310.03,3,repetitive
15103.0,703.36,2,repetitive
15104.0,1002.54,3,repetitive
15105.0,2298.93,7,repetitive
15106.0,1407.73,7,repetitive
15107.0,247.66,8,repetitive
15108.0,1291.75,5,repetitive
15109.0,463.75,2,repetitive
15110.0,970.25,7,repetitive
15111.0,1567.48,3,repetitive
15113.0,3439.41,4,repetitive
15114.0,2760.56,10,repetitive
15115.0,340.11,1,single
15116.0,1352.75,4,repetitive
15117.0,1550.13,6,repetitive
15118.0,244.8,1,single
15119.0,266.4,1,single
15120.0,343.82,2,repetitive
15121.0,457.72,2,repetitive
15122.0,1612.13,6,repetitive
15123.0,2199.31,2,repetitive
15124.0,184.19,2,repetitive
15125.0,11117.05,23,repetitive
15127.0,406.53,1,single
15128.0,1419.54,8,repetitive
15129.0,3447.4,10,repetitive
15130.0,330.11,1,single
15132.0,977.93,5,repetitive
15133.0,982.42,3,repetitive
15134.0,1387.99,8,repetitive
15135.0,127.15,2,repetitive
15136.0,1282.45,4,repetitive
15139.0,178.96,2,repetitive
15140.0,2350.0,8,repetitive
15142.0,498.74,1,single
15143.0,259.45,1,single
15144.0,6530.04,18,repetitive
15145.0,1194.73,4,repetitive
15146.0,1313.66,3,repetitive
15147.0,608.65,2,repetitive
15148.0,301.29,1,single
15149.0,520.8,1,single
15150.0,5303.97,11,repetitive
15152.0,4684.24,16,repetitive
15153.0,329.25,1,single
15154.0,240.27,2,repetitive
15156.0,961.49,3,repetitive
15157.0,1869.5,5,repetitive
15158.0,401.4,1,single
15159.0,18573.68,34,repetitive
15160.0,158.16,1,single
15163.0,304.47,2,repetitive
15164.0,843.05,3,repetitive
15165.0,487.75,1,single
15167.0,163.0,1,single
15168.0,106.56,1,single
15171.0,1034.5,2,repetitive
15172.0,1624.05,5,repetitive
15174.0,135.75,1,single
15175.0,224.14,1,single
15178.0,40.5,1,single
15179.0,2186.2,7,repetitive
15180.0,87.5,1,single
15181.0,680.28,5,repetitive
15182.0,622.85,2,repetitive
15184.0,406.76,2,repetitive
15185.0,310.62,1,single
15186.0,411.41,2,repetitive
15187.0,4670.08,18,repetitive
15189.0,15802.14,53,repetitive
15192.0,1044.32,3,repetitive
15193.0,499.32,1,single
15194.0,7521.17,22,repetitive
15195.0,3861.0,1,single
15197.0,656.44,5,repetitive
15198.0,193.64,2,repetitive
15199.0,1268.7,4,repetitive
15201.0,927.84,11,repetitive
15203.0,1827.8,6,repetitive
15204.0,316.58,1,single
15205.0,648.83,3,repetitive
15206.0,420.3,4,repetitive
15208.0,867.62,6,repetitive
15210.0,331.18,1,single
15211.0,894.41,2,repetitive
15212.0,88.95,2,repetitive
15213.0,325.05,3,repetitive
15214.0,1661.44,8,repetitive
15215.0,615.99,6,repetitive
15216.0,96.6,1,single
15218.0,5756.89,11,repetitive
15219.0,305.75,1,single
15220.0,1758.92,7,repetitive
15221.0,114.1,2,repetitive
15222.0,585.0,1,single
15223.0,454.9,3,repetitive
15224.0,310.48,3,repetitive
15225.0,409.4,1,single
15226.0,154.41,1,single
15227.0,1219.4,5,repetitive
15228.0,3376.96,5,repetitive
15230.0,429.6,2,repetitive
15232.0,612.06,2,repetitive
15234.0,197.0,1,single
15235.0,2247.51,11,repetitive
15236.0,321.05,1,single
15237.0,1412.32,4,repetitive
15238.0,1056.54,5,repetitive
15239.0,764.34,3,repetitive
15240.0,1685.57,7,repetitive
15241.0,1738.59,9,repetitive
15243.0,316.68,1,single
15244.0,631.57,2,repetitive
15245.0,2515.84,3,repetitive
15246.0,514.15,2,repetitive
15247.0,356.0,1,single
15249.0,6657.36,15,repetitive
15251.0,10327.11,15,repetitive
15252.0,740.78,2,repetitive
15253.0,915.3,5,repetitive
15254.0,300.36,1,single
15255.0,890.85,1,single
15256.0,98.45,1,single
15257.0,232.15,2,repetitive
15258.0,623.16,2,repetitive
15260.0,1780.77,7,repetitive
15261.0,254.82,1,single
15262.0,178.95,1,single
15263.0,156.51,1,single
15264.0,393.74,1,single
15265.0,1506.12,2,repetitive
15266.0,119.3,1,single
15267.0,1717.36,5,repetitive
15269.0,408.8,1,single
15270.0,2298.2,9,repetitive
15271.0,2485.82,16,repetitive
15272.0,721.94,2,repetitive
15274.0,716.57,2,repetitive
15275.0,609.19,2,repetitive
15276.0,135.31,1,single
15277.0,255.9,1,single
15279.0,277.41,2,repetitive
15280.0,113.12,1,single
15281.0,2239.95,12,repetitive
15286.0,240.55,1,single
15287.0,485.24,3,repetitive
15288.0,2306.52,5,repetitive
15289.0,935.1,4,repetitive
15290.0,7803.77,21,repetitive
15291.0,4596.51,20,repetitive
15292.0,180.94,1,single
15296.0,3610.31,10,repetitive
15297.0,635.04,4,repetitive
15298.0,3774.1,14,repetitive
15299.0,3787.09,11,repetitive
15300.0,496.44,1,single
15301.0,5028.12,14,repetitive
15303.0,574.02,1,single
15304.0,680.3,10,repetitive
15306.0,1174.35,3,repetitive
15307.0,205.3,1,single
15308.0,302.27,2,repetitive
15311.0,59419.34,118,repetitive
15312.0,921.1,5,repetitive
15313.0,52.0,1,single
15314.0,327.97,1,single
15315.0,551.54,3,repetitive
15316.0,165.0,1,single
15318.0,312.62,1,single
15319.0,204.5,1,single
15320.0,267.13,1,single
15321.0,2650.73,4,repetitive
15322.0,602.97,2,repetitive
15325.0,162.29,1,single
15326.0,311.71,1,single
15327.0,208.75,1,single
15329.0,1005.5,5,repetitive
15330.0,714.96,2,repetitive
15332.0,1661.06,4,repetitive
15333.0,1028.56,1,single
15334.0,351.67,3,repetitive
15335.0,173.97,1,single
15339.0,557.57,3,repetitive
15341.0,2020.52,1,single
15342.0,391.76,2,repetitive
15343.0,364.5,1,single
15344.0,476.58,5,repetitive
15345.0,367.69,2,repetitive
15346.0,252.42,1,single
15347.0,201.6,1,single
15348.0,158.04,1,single
15349.0,473.81,2,repetitive
15350.0,115.65,1,single
15351.0,1862.14,10,repetitive
15353.0,777.02,2,repetitive
15355.0,277.05,2,repetitive
15356.0,2766.5,10,repetitive
15358.0,8234.8,28,repetitive
15360.0,427.93,1,single
15361.0,418.92,1,single
15363.0,318.05,2,repetitive
15364.0,913.19,2,repetitive
15365.0,1330.45,9,repetitive
15366.0,602.51,2,repetitive
15367.0,1867.69,5,repetitive
15368.0,446.94,1,single
15369.0,-1592.49,1,single
15370.0,2360.55,8,repetitive
15372.0,2007.4,1,single
15373.0,2213.11,13,repetitive
15374.0,168.0,1,single
15376.0,1233.36,3,repetitive
15379.0,3631.89,8,repetitive
15380.0,1682.36,6,repetitive
15381.0,596.85,2,repetitive
15382.0,5927.86,8,repetitive
15384.0,635.76,3,repetitive
15385.0,316.88,1,single
15386.0,394.14,1,single
15388.0,140.54,1,single
15389.0,500.0,1,single
15392.0,1515.73,5,repetitive
15393.0,231.86,2,repetitive
15394.0,2183.54,4,repetitive
15395.0,107.45,1,single
15396.0,288.18,1,single
15397.0,94.0,1,single
15398.0,1339.63,3,repetitive
15399.0,815.77,3,repetitive
15400.0,666.7,6,repetitive
15402.0,626.77,2,repetitive
15405.0,349.1,1,single
15406.0,426.61,5,repetitive
15407.0,1056.44,4,repetitive
15408.0,267.18,1,single
15410.0,3450.84,9,repetitive
15411.0,1346.38,5,repetitive
15412.0,190.53,1,single
15414.0,774.9,3,repetitive
15415.0,572.81,1,single
15416.0,3974.37,5,repetitive
15417.0,508.8,1,single
15419.0,135.86,1,single
15421.0,950.36,4,repetitive
15422.0,97.7,2,repetitive
15423.0,43.5,1,single
15424.0,383.34,2,repetitive
15426.0,1429.9,7,repetitive
15427.0,1483.14,3,repetitive
15428.0,93.78,1,single
15429.0,364.9,3,repetitive
15432.0,171.19,1,single
15433.0,417.87,3,repetitive
15434.0,997.48,6,repetitive
15435.0,149.29,1,single
15436.0,1122.53,3,repetitive
15437.0,200.16,1,single
15438.0,156.58,1,single
15440.0,383.68,3,repetitive
15442.0,594.0,1,single
15443.0,3212.16,8,repetitive
15444.0,1418.26,2,repetitive
15445.0,113.5,1,single
15447.0,155.17,1,single
15448.0,494.64,1,single
15449.0,971.22,5,repetitive
15450.0,429.84,1,single
15452.0,538.73,3,repetitive
15453.0,1388.37,7,repetitive
15454.0,179.1,1,single
15456.0,447.22,3,repetitive
15457.0,237.07,1,single
15458.0,161.64,1,single
15460.0,216.76,1,single
15462.0,234.6,3,repetitive
15463.0,126.14,1,single
15464.0,1048.85,1,single
15465.0,6945.02,23,repetitive
15466.0,334.53,1,single
15467.0,511.88,4,repetitive
15468.0,438.46,5,repetitive
15469.0,504.5,4,repetitive
15471.0,469.48,1,single
15472.0,371.56,1,single
15473.0,1465.2,10,repetitive
15475.0,454.11,1,single
15478.0,1441.42,2,repetitive
15480.0,905.5,1,single
15482.0,6568.72,16,repetitive
15483.0,233.81,4,repetitive
15484.0,3563.11,5,repetitive
15485.0,2575.0,3,repetitive
15488.0,91.32,1,single
15489.0,1090.03,4,repetitive
15491.0,3090.85,7,repetitive
15492.0,659.46,2,repetitive
15493.0,1967.25,7,repetitive
15494.0,1299.23,2,repetitive
15497.0,1259.7,3,repetitive
15498.0,12396.46,35,repetitive
15500.0,1131.56,4,repetitive
15502.0,5541.46,21,repetitive
15503.0,147.09,1,single
15504.0,52.83,1,single
15505.0,3497.14,7,repetitive
15506.0,979.26,3,repetitive
15507.0,492.36,1,single
15508.0,1000.27,6,repetitive
15510.0,250.0,1,single
15511.0,909.23,5,repetitive
15512.0,121.0,2,repetitive
15513.0,14520.08,22,repetitive
15514.0,2963.19,12,repetitive
15516.0,62.43,3,repetitive
15517.0,267.03,1,single
15518.0,1911.89,13,repetitive
15520.0,343.5,1,single
15521.0,2574.65,11,repetitive
15522.0,398.84,2,repetitive
15523.0,412.01,1,single
15524.0,440.0,1,single
15525.0,811.02,4,repetitive
15526.0,148.44,2,repetitive
15527.0,2348.82,10,repetitive
15528.0,229.33,1,single
15529.0,3967.78,12,repetitive
15530.0,1502.35,4,repetitive
15531.0,2007.44,2,repetitive
15532.0,1517.08,6,repetitive
15533.0,746.92,5,repetitive
15535.0,459.9,7,repetitive
15537.0,110.92,1,single
15539.0,538.46,1,single
15540.0,213.3,1,single
15541.0,85.13,1,single
15543.0,127.86,1,single
15544.0,3542.51,11,repetitive
15545.0,292.72,2,repetitive
15547.0,4954.84,14,repetitive
15549.0,1655.76,4,repetitive
15550.0,575.63,4,repetitive
15551.0,436.06,1,single
15552.0,90.12,1,single
15553.0,437.23,1,single
15554.0,217.2,1,single
15555.0,4758.2,20,repetitive
15556.0,279.77,1,single
15557.0,473.65,1,single
15561.0,722.74,5,repetitive
15562.0,134.55,1,single
15563.0,1319.69,7,repetitive
15565.0,173.16,2,repetitive
15567.0,186.01,1,single
15568.0,758.29,3,repetitive
15569.0,1375.71,5,repetitive
15570.0,4109.97,13,repetitive
15571.0,650.43,4,repetitive
15572.0,2552.86,7,repetitive
15573.0,607.45,2,repetitive
15574.0,702.25,4,repetitive
15576.0,940.67,1,single
15577.0,258.88,3,repetitive
15578.0,127.1,1,single
15579.0,348.6,2,repetitive
15581.0,3429.97,14,repetitive
15582.0,682.91,3,repetitive
15584.0,722.61,5,repetitive
15585.0,455.3,1,single
15587.0,913.68,4,repetitive
15589.0,456.58,4,repetitive
15590.0,-30.19,1,single
15592.0,388.58,1,single
15593.0,199.8,1,single
15594.0,1767.53,6,repetitive
15596.0,1343.34,9,repetitive
15597.0,315.72,2,repetitive
15598.0,235.68,3,repetitive
15599.0,761.74,2,repetitive
15601.0,6745.36,17,repetitive
15602.0,1083.63,14,repetitive
15603.0,48.48,1,single
15604.0,216.39,1,single
15605.0,1198.23,5,repetitive
15606.0,2422.64,11,repetitive
15607.0,104.76,1,single
15608.0,1093.68,4,repetitive
15609.0,270.03,2,repetitive
15610.0,112.46,1,single
15611.0,1568.39,15,repetitive
15612.0,195.15,2,repetitive
15615.0,10360.04,27,repetitive
15618.0,747.031,5,repetitive
15619.0,336.4,1,single
15620.0,1524.4,6,repetitive
15621.0,1158.77,6,repetitive
15622.0,3224.53,16,repetitive
15623.0,301.03,1,single
15624.0,588.13,4,repetitive
15625.0,1504.56,8,repetitive
15626.0,675.8,2,repetitive
15628.0,2865.64,10,repetitive
15630.0,1180.4,3,repetitive
15632.0,3147.31,10,repetitive
15634.0,243.55,1,single
15636.0,724.76,2,repetitive
15637.0,223.36,1,single
15638.0,-94.0,1,single
15639.0,425.32,1,single
15640.0,12433.34,17,repetitive
15641.0,1887.2,4,repetitive
15643.0,647.4,6,repetitive
15644.0,813.0,4,repetitive
15645.0,612.01,1,single
15646.0,425.14,4,repetitive
15648.0,599.9,4,repetitive
15649.0,816.0,2,repetitive
15651.0,646.3,3,repetitive
15652.0,337.74,1,single
15653.0,877.44,2,repetitive
15654.0,922.53,2,repetitive
15655.0,511.32,2,repetitive
15656.0,748.5,4,repetitive
15657.0,30.0,1,single
15658.0,958.9,8,repetitive
15659.0,306.45,1,single
15660.0,1552.01,11,repetitive
15661.0,309.8,2,repetitive
15663.0,138.14,1,single
15664.0,358.63,2,repetitive
15665.0,2242.01,2,repetitive
15667.0,301.32,1,single
15668.0,76.32,1,single
15669.0,677.69,5,repetitive
15670.0,173.05,1,single
15671.0,2635.49,10,repetitive
15673.0,2881.02,4,repetitive
15674.0,1744.02,8,repetitive
15675.0,323.69,3,repetitive
15676.0,3324.09,5,repetitive
15677.0,657.23,1,single
15678.0,352.7,1,single
15679.0,781.28,4,repetitive
15680.0,1333.68,3,repetitive
15681.0,946.36,6,repetitive
15683.0,193.75,1,single
15687.0,2981.5,11,repetitive
15689.0,254.1,2,repetitive
15690.0,239.76,2,repetitive
15691.0,136.8,1,single
15692.0,191.04,1,single
15694.0,6423.6,15,repetitive
15695.0,409.98,2,repetitive
15696.0,2644.46,12,repetitive
15699.0,309.65,1,single
15700.0,664.03,3,repetitive
15701.0,1542.14,4,repetitive
15703.0,211.5,1,single
15704.0,2293.62,4,repetitive
15705.0,143.1,1,single
15706.0,1001.81,7,repetitive
15707.0,945.58,4,repetitive
15708.0,3329.72,11,repetitive
15709.0,133.25,1,single
15712.0,1072.36,5,repetitive
15713.0,346.75,3,repetitive
15714.0,330.88,2,repetitive
15716.0,1118.81,4,repetitive
15717.0,150.3,1,single
15719.0,5043.96,14,repetitive
15720.0,598.73,1,single
15721.0,507.08,1,single
15722.0,2181.21,6,repetitive
15723.0,203.1,1,single
15724.0,212.3,3,repetitive
15725.0,415.25,1,single
15727.0,5178.96,7,repetitive
15728.0,-134.8,1,single
15729.0,62.0,2,repetitive
15730.0,1108.38,4,repetitive
15732.0,294.12,2,repetitive
15733.0,162.3,1,single
15734.0,1339.45,2,repetitive
15737.0,1121.21,12,repetitive
15738.0,4788.77,19,repetitive
15739.0,449.12,1,single
15740.0,154.88,1,single
15743.0,784.46,4,repetitive
15744.0,34.8,1,single
15745.0,1071.24,6,repetitive
15746.0,182.96,2,repetitive
15747.0,974.04,3,repetitive
15748.0,149.31,1,single
15749.0,21535.9,4,repetitive
15750.0,2451.23,9,repetitive
15752.0,2628.93,8,repetitive
15753.0,79.2,1,single
15754.0,455.67,4,repetitive
15755.0,2318.88,8,repetitive
15756.0,532.96,4,repetitive
15757.0,714.42,2,repetitive
15758.0,205.25,1,single
15759.0,253.04,3,repetitive
15762.0,583.75,2,repetitive
15763.0,1048.67,3,repetitive
15764.0,3245.47,10,repetitive
15766.0,315.06,1,single
15768.0,581.83,4,repetitive
15769.0,51823.72,28,repetitive
15773.0,635.68,1,single
15774.0,270.8,1,single
15775.0,104.9,1,single
15776.0,241.62,1,single
15777.0,1021.61,5,repetitive
15780.0,475.28,3,repetitive
15781.0,333.56,4,repetitive
15782.0,2593.94,4,repetitive
15783.0,246.3,1,single
15785.0,2303.75,8,repetitive
15786.0,4834.2,5,repetitive
15787.0,948.05,3,repetitive
15789.0,351.3,1,single
15790.0,220.85,1,single
15791.0,1604.44,3,repetitive
15793.0,948.96,4,repetitive
15795.0,610.01,1,single
15796.0,2666.61,10,repetitive
15797.0,2207.4,4,repetitive
15799.0,884.14,3,repetitive
15800.0,699.08,2,repetitive
15801.0,1042.19,4,repetitive
15802.0,-451.42,3,repetitive
15803.0,415.82,1,single
15804.0,3848.55,19,repetitive
15805.0,5452.17,20,repetitive
15806.0,784.58,3,repetitive
15807.0,903.9,3,repetitive
15808.0,3724.77,5,repetitive
15809.0,399.21,6,repetitive
15810.0,1145.43,6,repetitive
15811.0,2171.32,9,repetitive
15812.0,1801.14,5,repetitive
15813.0,1303.91,2,repetitive
15814.0,1842.73,6,repetitive
15815.0,2100.6,5,repetitive
15819.0,1905.45,4,repetitive
15820.0,206.98,1,single
15821.0,570.96,2,repetitive
15822.0,885.47,2,repetitive
15823.0,-840.76,2,repetitive
15825.0,532.94,1,single
15826.0,1649.36,4,repetitive
15827.0,1641.48,19,repetitive
15829.0,636.14,2,repetitive
15830.0,547.7,2,repetitive
15831.0,747.76,4,repetitive
15832.0,836.79,1,single
15834.0,2084.9,6,repetitive
15835.0,954.09,4,repetitive
15836.0,117.47,2,repetitive
15837.0,391.98,1,single
15838.0,33350.76,21,repetitive
15839.0,1020.74,5,repetitive
15840.0,345.66,3,repetitive
15841.0,1209.1,6,repetitive
15843.0,118.95,1,single
15844.0,130.74,1,single
15845.0,3650.87,10,repetitive
15847.0,389.27,2,repetitive
15850.0,238.85,2,repetitive
15852.0,160.71,2,repetitive
15853.0,110.8,1,single
15854.0,2974.65,11,repetitive
15855.0,712.24,5,repetitive
15856.0,16173.67,30,repetitive
15857.0,297.0,1,single
15858.0,1438.85,5,repetitive
15860.0,977.21,8,repetitive
15861.0,3000.36,10,repetitive
15862.0,832.88,4,repetitive
15863.0,68.84,2,repetitive
15864.0,1769.78,8,repetitive
15865.0,895.13,3,repetitive
15866.0,230.53,1,single
15867.0,3797.79,16,repetitive
15869.0,149.64,2,repetitive
15870.0,354.09,1,single
15872.0,360.93,2,repetitive
15874.0,4330.67,9,repetitive
15877.0,440.78,3,repetitive
15880.0,313.28,2,repetitive
15881.0,438.24,8,repetitive
15882.0,495.36,4,repetitive
15883.0,396.48,2,repetitive
15885.0,379.35,3,repetitive
15886.0,181.09,1,single
15888.0,141.27,2,repetitive
15889.0,446.87,2,repetitive
15891.0,524.52,1,single
15894.0,263.55,2,repetitive
15895.0,179.17,1,single
15897.0,222.05,2,repetitive
15898.0,1384.68,6,repetitive
15899.0,56.25,1,single
15900.0,351.11,1,single
15901.0,363.88,3,repetitive
15903.0,5126.34,8,repetitive
15904.0,164.68,1,single
15906.0,1521.79,8,repetitive
15907.0,967.45,3,repetitive
15909.0,191.94,1,single
15910.0,1232.18,8,repetitive
15912.0,264.62,2,repetitive
15916.0,1491.24,10,repetitive
15917.0,123.1,1,single
15918.0,334.23,2,repetitive
15919.0,639.89,2,repetitive
15920.0,167.5,4,repetitive
15921.0,336.03,1,single
15922.0,363.6,2,repetitive
15923.0,127.08,1,single
15925.0,207.15,1,single
15930.0,426.63,1,single
15932.0,2461.85,11,repetitive
15933.0,1107.46,3,repetitive
15935.0,416.86,2,repetitive
15937.0,145.35,1,single
15938.0,404.58,5,repetitive
15939.0,6102.26,16,repetitive
15940.0,31.8,2,repetitive
15942.0,337.44,1,single
15944.0,325.1,1,single
15945.0,181.0,1,single
15947.0,1708.24,1,single
15948.0,955.24,2,repetitive
15949.0,364.72,2,repetitive
15950.0,1705.26,5,repetitive
15951.0,669.57,3,repetitive
15952.0,806.57,4,repetitive
15953.0,1634.53,10,repetitive
15955.0,4389.81,14,repetitive
15957.0,428.89,1,single
15958.0,104.35,1,single
15963.0,470.76,2,repetitive
15965.0,845.64,4,repetitive
15967.0,418.83,2,repetitive
15969.0,582.9,4,repetitive
15970.0,314.1,1,single
15971.0,4199.85,12,repetitive
15973.0,99.77,3,repetitive
15974.0,3429.55,8,repetitive
15975.0,371.01,1,single
15976.0,430.94,2,repetitive
15977.0,1054.73,2,repetitive
15978.0,1098.78,1,single
15980.0,2398.86,3,repetitive
15981.0,3408.48,8,repetitive
15983.0,1475.02,4,repetitive
15984.0,2816.97,11,repetitive
15985.0,1037.42,3,repetitive
15986.0,168.12,1,single
15987.0,1451.28,7,repetitive
15988.0,158.03,1,single
15990.0,792.11,2,repetitive
15992.0,41.99,1,single
15993.0,2756.82,10,repetitive
15994.0,427.07,1,single
15996.0,1044.78,7,repetitive
15998.0,3084.17,6,repetitive
16000.0,12393.7,3,repetitive
16003.0,2735.37,5,repetitive
